"","country","year","threshold","personRate","householdRate","personRateNoBen","householdRateNoBen"
"496","HU",2011,49,6.40825457556532,6.23226865597535,8.88493151412689,8.51260335085757
"506","HU",2011,50,6.84421646273804,6.65602499911525,9.3289589437327,8.85551717817627
"516","HU",2011,51,7.42151852913484,7.09090015936091,9.7887552332451,9.27708145048535
"526","HU",2011,52,8.17498266753569,7.65751085339166,10.4555630871516,9.78416289568859
"536","HU",2011,53,8.77720581115088,8.32799401221327,11.0371394080713,10.4156905789021
"546","HU",2011,54,9.32503484000403,8.90778354172092,11.6120870122309,10.9197612280245
"556","HU",2011,55,9.9823765483004,9.48715050335757,12.213778892572,11.5320356626155
"566","HU",2011,56,10.4774414747096,10.1652134733653,12.8064272230893,12.1242645338258
"576","HU",2011,57,10.9726150686066,10.6380141000334,13.3723916482516,12.6595787949104
"586","HU",2011,58,11.5374565963942,11.2271265331951,13.7731814918501,13.2637980294604
"596","HU",2011,59,12.2341238611345,11.8126735499451,14.5528707173237,13.6906972211409
"606","HU",2011,60,12.8711206008684,12.4945924517758,15.1381296586658,14.4708631529796
"616","HU",2011,61,13.460412313427,13.1570996420322,15.719838795404,15.0895553371114
"626","HU",2011,62,14.1791149298745,13.7877293685199,16.3169787154199,15.7190494124458
"636","HU",2011,63,14.8590353273173,14.5998784060951,16.969768463391,16.4482959158287
"646","HU",2011,64,15.9421121047613,15.2886904463215,17.9300026828795,17.0936891073095
"656","HU",2011,65,16.7726577145585,16.3080297931477,18.7434874970811,17.9576555300665
"666","HU",2011,66,17.5679226132937,17.2328459893291,19.4373414813021,18.8774009117958
"676","HU",2011,67,18.3087088781096,18.049828146929,20.1297224173541,19.5973509220167
"686","HU",2011,68,19.0219781201635,18.7996220130394,20.7757506327466,20.3393801034974
"696","HU",2011,69,20.0079182376162,19.5310869977451,21.7235122394606,20.973443193937
"706","HU",2011,70,21.0248889599386,20.540416768127,22.7597774779628,21.9611691819139
"716","HU",2011,71,21.8930818172005,21.5831029898262,23.479602991785,23.0237160935502
"726","HU",2011,72,22.6932367528899,22.4578448932937,24.3568635472014,23.7918388410654
"736","HU",2011,73,23.5530139169244,23.3189853934133,25.220842520767,24.6067609802941
"746","HU",2011,74,24.3025177291006,24.2448580092722,26.041161312539,25.5824437839474
"756","HU",2011,75,25.3097325258454,24.9809712405589,26.9652213327319,26.3539734849225
"766","HU",2011,76,26.1821151184729,26.1092538666281,27.7267268652352,27.4565851128283
"776","HU",2011,77,27.0351911207554,27.1084948290898,28.6050137247037,28.3454038084986
"786","HU",2011,78,28.1135589737249,28.0254935196576,29.614522612859,29.2589163141306
"796","HU",2011,79,29.0274404725539,29.0431161845079,30.4934252547589,30.2321693525257
"806","HU",2011,80,30.0509433183139,30.0706427838349,31.4872739504954,31.2630236738368
"307","HU",2012,30,1.23147614454714,1.27873190192216,2.84505131019861,2.68468329703595
"317","HU",2012,31,1.47492080686723,1.45636810710256,3.08271518760638,2.98898322063015
"327","HU",2012,32,1.57138388370268,1.66626571486266,3.2850305910931,3.17977276221917
"337","HU",2012,33,1.72175670208996,1.83323633740187,3.46499523537811,3.39530751415439
"347","HU",2012,34,1.94497465143919,2.04837410735293,3.66327977840405,3.62727732023399
"357","HU",2012,35,2.1442005331356,2.18819116217534,3.98175396013938,3.73983494547717
"367","HU",2012,36,2.44550131835688,2.35629979973582,4.2806048511285,4.02513266476274
"377","HU",2012,37,2.61584741238068,2.60753646478016,4.54413140508555,4.28489120973379
"387","HU",2012,38,2.86667796273071,2.79210662195062,4.88329090068249,4.53017314501567
"397","HU",2012,39,3.17846622621672,2.99964880327134,5.23366198121378,4.81671474118495
"407","HU",2012,40,3.49733866662032,3.26488569962385,5.65452484603079,5.14171065888688
"417","HU",2012,41,3.8968162477951,3.55468254806327,6.08143400153897,5.51540303331288
"427","HU",2012,42,4.1098846353254,3.92321415669514,6.34475539193963,5.91092941686787
"437","HU",2012,43,4.44176685889285,4.1364199476566,6.68603893376741,6.18537629525297
"447","HU",2012,44,4.86575545083364,4.49460355923461,7.14078999072178,6.51029281655807
"457","HU",2012,45,5.22155733138693,4.87957022201085,7.65414541413591,6.97161234762177
"467","HU",2012,46,5.7586755220085,5.19755279132589,8.09931412616255,7.39397471330623
"477","HU",2012,47,6.20450799848227,5.69862345173718,8.45798829650527,7.83891212115678
"487","HU",2012,48,6.63631694245476,6.1051330035207,8.83999077005365,8.2027064114443
"497","HU",2012,49,7.01771599377848,6.52797174758615,9.20157343551927,8.56017545545081
"507","HU",2012,50,7.39976674110483,6.9607615067213,9.64302506664195,8.97745645173797
"517","HU",2012,51,7.97931758256506,7.37267001348945,10.1395570784323,9.42043541513332
"527","HU",2012,52,8.59188768815912,7.91269783927999,10.5794277433264,9.89189121952601
"537","HU",2012,53,8.98766025687443,8.46958416666468,10.9881738898721,10.2827596811335
"547","HU",2012,54,9.52053035503433,8.86677787455316,11.5788759740442,10.6966795632881
"557","HU",2012,55,10.0913557111258,9.42747522898583,12.0929917094614,11.3087463864715
"567","HU",2012,56,10.6554227383011,10.0113827967593,12.6607275437626,11.8520029990666
"577","HU",2012,57,11.2822939506198,10.6424253587857,13.3324330273741,12.4756087652563
"587","HU",2012,58,11.7370932813521,11.2110094219704,13.7758518149492,13.1387539370688
"597","HU",2012,59,12.2884884418093,11.748787683184,14.3222144340527,13.6969106068028
"607","HU",2012,60,12.9268367448412,12.3334098185289,15.0119501737373,14.2841263577776
"617","HU",2012,61,13.5873668488519,12.9553482603852,15.6676891052841,14.8966960248077
"627","HU",2012,62,14.4115933339705,13.7175536699793,16.5901889339122,15.5682042837532
"637","HU",2012,63,14.9396601912221,14.5121528094812,17.0834262603559,16.467553736143
"647","HU",2012,64,15.5965214881068,15.0514660677002,17.6171532180749,16.9289261981379
"657","HU",2012,65,16.3350137435446,15.8483941681759,18.253160242875,17.6776871512017
"667","HU",2012,66,16.9980178786764,16.4543739342688,18.9120490384346,18.2504262924873
"677","HU",2012,67,17.881512494702,17.2376193890236,19.6457501214086,18.9802115067081
"687","HU",2012,68,18.5855976148892,18.1103181175432,20.3473008682522,19.6670962011735
"697","HU",2012,69,19.5925162127483,18.9660789480718,21.2943961867577,20.5129854130293
"707","HU",2012,70,20.4037449831476,19.88961783603,22.2262249229792,21.4685475143767
"717","HU",2012,71,21.3812527817765,20.6673055430065,23.2012345535979,22.2268095695948
"727","HU",2012,72,22.3000475979451,21.6985853414667,24.0306866751822,23.2624561698808
"737","HU",2012,73,23.1633637747777,22.7194112810106,24.9025473107161,24.268090932164
"747","HU",2012,74,24.0331969116368,23.644432235043,25.7511520537113,25.1558220451506
"757","HU",2012,75,24.8374621895634,24.6263274746732,26.4902477313738,26.1074672575876
"767","HU",2012,76,25.8925338809511,25.5537832515418,27.4013911537336,26.9841887368801
"777","HU",2012,77,26.9678684906431,26.6493741314365,28.5546034357413,27.911485720955
"787","HU",2012,78,27.7769732148116,27.6786954854415,29.3562498612129,29.0270050964547
"797","HU",2012,79,28.5457331290387,28.6877707582541,29.9872364131038,29.9733836812351
"807","HU",2012,80,29.7766541251391,29.5534561383869,31.2094439922801,30.8213371994085
"308","HU",2013,30,1.81005101208888,1.85894154545414,2.94311577337593,2.95774233019432
"318","HU",2013,31,1.91505350388855,1.97039524400532,3.13071087786894,3.19765968462318
"328","HU",2013,32,2.12627930614469,2.20099825362669,3.28464281444874,3.33623378315515
"338","HU",2013,33,2.3040111628757,2.37754621945074,3.59091116223507,3.59822958453511
"348","HU",2013,34,2.4969609472199,2.51638568393164,3.77755136896681,3.73606065841007
"358","HU",2013,35,2.71131736365541,2.762884113894,4.03043005331593,3.9699276692033
"368","HU",2013,36,2.8862933129235,2.95957335524195,4.26255482049917,4.19567448195923
"378","HU",2013,37,3.10645163980725,3.16751411282458,4.56073675559827,4.51865137840362
"388","HU",2013,38,3.35066372042431,3.34607885986051,4.82668182576935,4.7051240307177
"398","HU",2013,39,3.65131146746391,3.5943817782756,4.96050047279526,4.8903759996667
"408","HU",2013,40,3.94908243390627,3.85369738357135,5.26216355416331,5.12426954705482
"418","HU",2013,41,4.32974819587781,4.17784189019104,5.73609502659028,5.39475705880058
"428","HU",2013,42,4.73753788919487,4.56978739676269,6.07896375945424,5.86976210738776
"438","HU",2013,43,5.07541456161067,4.91850479025343,6.52311209158026,6.21017354667694
"448","HU",2013,44,5.43315068999824,5.32146298370574,6.93871018937557,6.64282618981467
"458","HU",2013,45,5.74305731912816,5.62461704376495,7.32300214537726,6.99533831637512
"468","HU",2013,46,6.08754575199226,5.90532114454457,7.62569264838718,7.27606895374963
"478","HU",2013,47,6.61321092591601,6.39776073597654,8.09204537529114,7.72275945558583
"488","HU",2013,48,7.05717794834051,6.83354469731166,8.57448631637552,8.18529230457324
"498","HU",2013,49,7.52799089390155,7.28801042145155,9.0888015029849,8.58427000879157
"508","HU",2013,50,8.10905222529253,7.74743848883645,9.56878871944221,9.03735582999702
"518","HU",2013,51,8.42596949621407,8.14137424002509,9.91105308663449,9.38379107632694
"528","HU",2013,52,8.87043209848936,8.56248346438431,10.4027408224957,9.84693426699689
"538","HU",2013,53,9.38747901793479,8.96920985431144,10.8130930262608,10.2933594028842
"548","HU",2013,54,9.95639259932478,9.44556826923817,11.3662810128734,10.7156893106085
"558","HU",2013,55,10.4689430381728,10.1023224562485,12.0532513845715,11.4870815875571
"568","HU",2013,56,10.9822670650806,10.5339401721853,12.5137417644601,11.9588226349724
"578","HU",2013,57,11.4737130546732,11.093756178051,12.9299442279271,12.4701562819683
"588","HU",2013,58,11.9745025375501,11.5621270779149,13.5082980011089,12.889912139988
"598","HU",2013,59,12.5331781644617,12.1775637866766,13.9863149854765,13.4829784992547
"608","HU",2013,60,13.2374213070568,12.7357079870639,14.7423039168818,14.1021303313014
"618","HU",2013,61,13.7997593899388,13.4249429662234,15.233097191549,14.6394167681028
"628","HU",2013,62,14.4595453937243,13.9679878441166,15.7453212729343,15.1739168624404
"638","HU",2013,63,15.1387436228845,14.5758881599286,16.5477617498659,15.6583954754044
"648","HU",2013,64,15.9938606117607,15.3105803261401,17.3131183491824,16.4222778959983
"658","HU",2013,65,16.62764680435,16.1214855928846,17.8867943320653,17.1752537760911
"668","HU",2013,66,17.2379594342509,16.7798054389936,18.4950883806227,17.8168290308225
"678","HU",2013,67,18.1284801641747,17.6457210669516,19.292645582927,18.7063091550456
"688","HU",2013,68,18.8045115172153,18.2354172786669,20.0289805426889,19.2492744231541
"698","HU",2013,69,19.543263939664,18.9303576257284,20.7863474278257,19.9922194703773
"708","HU",2013,70,20.3580455636115,19.6812636514195,21.5250756756476,20.8081666901516
"718","HU",2013,71,21.1781697800967,20.6011016402004,22.3756115727323,21.654604457458
"728","HU",2013,72,21.8890125958267,21.328549316006,23.1067489877177,22.3955327234693
"738","HU",2013,73,23.0383106190554,22.2992314206021,24.3532773602081,23.4119108444714
"748","HU",2013,74,23.9468172713688,23.3770682953767,25.1404999095265,24.4535783404067
"758","HU",2013,75,25.0046264192168,24.2938811123398,26.0620004237812,25.3357078278444
"768","HU",2013,76,26.0288570103457,25.3755127201841,27.0049317447541,26.3044262244184
"778","HU",2013,77,26.853804064891,26.4046284067349,27.8277151701948,27.2829631611029
"788","HU",2013,78,27.8021384149688,27.3063419012037,28.7654005971375,28.1910189017512
"798","HU",2013,79,28.7540143478828,28.349734275807,29.6396518031794,29.2148803425131
"808","HU",2013,80,29.7421280464714,29.4199286112524,30.5288066666852,30.2195027519776
"309","HU",2014,30,1.70189841824231,1.75619041770928,2.82201153424035,2.99187379367297
"319","HU",2014,31,1.86586162439761,1.90821716895925,3.09879145113825,3.13732140999146
"329","HU",2014,32,1.99279106936445,2.08502532845113,3.21103635282176,3.3632294098053
"339","HU",2014,33,2.30967061729951,2.27655125645639,3.61546351754791,3.55821547544119
"349","HU",2014,34,2.49004596006559,2.46008475387822,3.85741174644234,3.8338324947373
"359","HU",2014,35,2.88329243276408,2.77780823673579,4.13692904713373,4.0742389585668
"369","HU",2014,36,3.06364344322976,3.09789533473542,4.41161638619838,4.31978689450942
"379","HU",2014,37,3.48312013574504,3.36676264893517,4.66674055575217,4.63356289640811
"389","HU",2014,38,3.68242600821191,3.71211849850495,4.99096845840399,4.91090998451954
"399","HU",2014,39,4.0305360636932,4.08208518615175,5.28087565136047,5.22787808521832
"409","HU",2014,40,4.37458262500993,4.36189335807088,5.70527963470404,5.51577615638652
"419","HU",2014,41,4.6872526849781,4.62240273419101,6.07003298364979,5.87460704898263
"429","HU",2014,42,5.04359922414027,4.96359179830419,6.44739046419581,6.22924678895573
"439","HU",2014,43,5.4134745223174,5.33943097305649,6.82348266512173,6.5333490257885
"449","HU",2014,44,5.85520310353625,5.60181662099041,7.22996590923054,6.80319102664477
"459","HU",2014,45,6.14755569268159,5.97409818944643,7.51737904139739,7.19499069539751
"469","HU",2014,46,6.58160743312845,6.32023378834143,8.07270296697121,7.49429260044694
"479","HU",2014,47,7.04731549637832,6.69517137793646,8.52334933628176,7.9530776096687
"489","HU",2014,48,7.43832339744124,7.1248132561284,8.93676728600076,8.37238780930158
"499","HU",2014,49,7.84708171163621,7.51476102023376,9.34337219161151,8.76694096785898
"509","HU",2014,50,8.5472923198622,7.98453562150773,9.93610702902977,9.24841180901112
"519","HU",2014,51,8.89632700275819,8.41644364617607,10.2666613297821,9.66969574912345
"529","HU",2014,52,9.46161500534033,8.81947657864515,10.7976651211195,9.99660565371869
"539","HU",2014,53,9.90134833792747,9.32836048201179,11.3697540016597,10.4984230788256
"549","HU",2014,54,10.4563316112959,9.78807144355724,11.852227019876,10.9776034063349
"559","HU",2014,55,10.9545476278623,10.2586501613228,12.4195346033902,11.4626318537834
"569","HU",2014,56,11.5875645885706,10.7589324549457,13.0583913161913,12.0385254647854
"579","HU",2014,57,12.0292201728883,11.377566075836,13.4803985679468,12.5868110762417
"589","HU",2014,58,12.6539398191648,11.9192481851944,13.9736021306336,13.1096573659629
"599","HU",2014,59,13.3585302414604,12.491754760065,14.744011425475,13.6259001535862
"609","HU",2014,60,14.0093219476011,13.1268849526168,15.3668453184715,14.2966064091008
"619","HU",2014,61,14.7151533172164,13.7788284899935,16.0461544806654,14.9321021091488
"629","HU",2014,62,15.4464362730361,14.4444663748942,16.8305183497785,15.5685481286869
"639","HU",2014,63,16.1779747180099,15.241540755426,17.4640949533957,16.4242011772753
"649","HU",2014,64,16.9159977210367,15.9245767971455,18.2618172554211,17.0322107136095
"659","HU",2014,65,17.7487463694687,16.7144628635855,19.1524646126231,17.8900811743415
"669","HU",2014,66,18.3459218517075,17.5020584163827,19.8312262980583,18.6670526425826
"679","HU",2014,67,19.2026743144709,18.1339477758016,20.5108517801572,19.3601766911971
"689","HU",2014,68,19.9564646481482,19.0791014266245,21.3006174199562,20.1529624504402
"699","HU",2014,69,20.66333014053,19.8035860184123,21.9681862472135,20.85997578391
"709","HU",2014,70,21.707733303875,20.6053876292282,22.8753309040776,21.6133598350635
"719","HU",2014,71,22.8273476077151,21.5789046617557,23.8321864506315,22.4683062358259
"729","HU",2014,72,23.6331117350183,22.7425830609693,24.60933579268,23.5915351387942
"739","HU",2014,73,24.7557310779562,23.5713834921707,25.6749080573615,24.3945551079307
"749","HU",2014,74,25.5302160331124,24.7787522207626,26.3531222660379,25.515249825592
"759","HU",2014,75,26.4584689605618,25.5613281372788,27.2435506325364,26.2628101239728
"769","HU",2014,76,27.2360076194165,26.5045324147886,27.9578009780855,27.1699266280252
"779","HU",2014,77,28.2585482108642,27.3355746253,29.0579007770155,27.9171214189098
"789","HU",2014,78,29.2905540671623,28.3352619945549,29.967271839365,28.9319164313408
"799","HU",2014,79,30.1975405640738,29.1721035906725,30.880706395879,29.782720413813
"809","HU",2014,80,31.0765449155408,30.0772707214119,31.7801255473703,30.6982435902778
"3010","LV",2005,30,4.36450288433912,4.52632214149925,NA,NA
"3110","LV",2005,31,4.58970539444645,4.66365902921672,NA,NA
"3210","LV",2005,32,4.96897194069843,4.88507019767766,NA,NA
"3310","LV",2005,33,5.21626395557067,5.18271361104027,NA,NA
"3410","LV",2005,34,5.62887712985837,5.43621304984368,NA,NA
"3510","LV",2005,35,5.91085437563644,5.67552403830418,NA,NA
"3610","LV",2005,36,6.31104283822087,5.95218638030442,NA,NA
"3710","LV",2005,37,6.8126686252845,6.36571266378659,NA,NA
"3810","LV",2005,38,7.18410691877654,6.70432604774268,NA,NA
"3910","LV",2005,39,7.63135497986787,7.05691946480302,NA,NA
"4010","LV",2005,40,7.9964184909028,7.38545481020329,NA,NA
"4110","LV",2005,41,8.39513053222912,7.7570055615438,NA,NA
"4210","LV",2005,42,8.61849068698278,8.18007976943709,NA,NA
"4310","LV",2005,43,8.95480780622404,8.66298664739747,NA,NA
"4410","LV",2005,44,9.3052314518049,8.90130418668146,NA,NA
"4510","LV",2005,45,9.78441892486667,9.27683033391084,NA,NA
"4610","LV",2005,46,10.103789961079,9.66131292880641,NA,NA
"4710","LV",2005,47,10.4536645740842,10.0146333872942,NA,NA
"4810","LV",2005,48,10.9318385548291,10.3844701598111,NA,NA
"4910","LV",2005,49,11.2875228288531,10.8158229747006,NA,NA
"5010","LV",2005,50,11.9781863597977,11.060968615003,NA,NA
"5110","LV",2005,51,12.4479857931963,11.4511143488091,NA,NA
"5210","LV",2005,52,13.0832481053981,11.9447297460239,NA,NA
"5310","LV",2005,53,13.8275594363401,12.3540896716315,NA,NA
"5410","LV",2005,54,14.3697194610854,13.1588094539376,NA,NA
"5510","LV",2005,55,15.0873344048524,13.6158996193448,NA,NA
"5610","LV",2005,56,15.6496774085576,14.3693241691939,NA,NA
"5710","LV",2005,57,16.1458735579117,15.1465018391968,NA,NA
"5810","LV",2005,58,17.172273124811,15.9116817977943,NA,NA
"5910","LV",2005,59,18.0824644565716,16.5907523475526,NA,NA
"6010","LV",2005,60,19.0837788093718,17.3690769963351,NA,NA
"6110","LV",2005,61,19.7778012584581,18.2376157305452,NA,NA
"6210","LV",2005,62,20.5573812881503,19.0293506431556,NA,NA
"6310","LV",2005,63,21.2186547761541,20.5379187481735,NA,NA
"6410","LV",2005,64,22.013971297323,21.4946128477423,NA,NA
"6510","LV",2005,65,22.6063836800963,22.53675193481,NA,NA
"6610","LV",2005,66,23.4389155485743,23.4130565584495,NA,NA
"6710","LV",2005,67,24.3230380267279,24.3370506254696,NA,NA
"6810","LV",2005,68,24.9985695847491,25.1396484359999,NA,NA
"6910","LV",2005,69,25.7137028316702,26.0183790211108,NA,NA
"7010","LV",2005,70,26.2877508021389,26.7359966115355,NA,NA
"7110","LV",2005,71,27.035157806085,27.7018069758081,NA,NA
"7210","LV",2005,72,27.7881320375027,28.6384554937439,NA,NA
"7310","LV",2005,73,28.5288854070939,29.6140769584468,NA,NA
"7410","LV",2005,74,29.6049019533791,30.1967936641129,NA,NA
"7510","LV",2005,75,30.3856778603786,30.9758997760095,NA,NA
"7610","LV",2005,76,31.0995213972539,31.5822397194231,NA,NA
"7710","LV",2005,77,32.0734725194493,32.3963106886887,NA,NA
"7810","LV",2005,78,33.0979245249424,33.2589067606393,NA,NA
"7910","LV",2005,79,33.9816228549737,34.09453889045,NA,NA
"8010","LV",2005,80,35.1221896135372,34.8624543432812,NA,NA
"3011","LV",2006,30,4.96481336386124,4.9446051922805,NA,NA
"3111","LV",2006,31,5.23999085033082,5.06705633994855,NA,NA
"3211","LV",2006,32,5.57078366467807,5.47025624153881,NA,NA
"3311","LV",2006,33,5.84540905288883,5.62375404542894,NA,NA
"3411","LV",2006,34,6.0619429103293,5.894661517267,NA,NA
"3511","LV",2006,35,6.3045885179627,6.18981955954938,NA,NA
"3611","LV",2006,36,6.70999825755178,6.39552792561711,NA,NA
"3711","LV",2006,37,7.20376084669039,6.65565738702351,NA,NA
"3811","LV",2006,38,7.60652065185842,7.02329685930468,NA,NA
"3911","LV",2006,39,7.93114687324466,7.26536720910151,NA,NA
"4011","LV",2006,40,8.37312451045493,7.65490291686367,NA,NA
"4111","LV",2006,41,8.78853702715341,8.18426688850985,NA,NA
"4211","LV",2006,42,9.18632226676899,8.4648487240408,NA,NA
"4311","LV",2006,43,9.73124664061028,8.74227981913787,NA,NA
"4411","LV",2006,44,10.3303353808504,9.10975967398602,NA,NA
"4511","LV",2006,45,10.7806340316205,9.55926084998515,NA,NA
"4611","LV",2006,46,11.6207687296448,10.0786847233647,NA,NA
"4711","LV",2006,47,12.2069049047642,10.4541103408437,NA,NA
"4811","LV",2006,48,13.0063947886609,11.5184970484388,NA,NA
"4911","LV",2006,49,13.8117576174043,12.0548770694035,NA,NA
"5011","LV",2006,50,14.9080292904723,12.7477648823471,NA,NA
"5111","LV",2006,51,15.752408566206,13.4934092421717,NA,NA
"5211","LV",2006,52,16.720165523698,14.2400686125813,NA,NA
"5311","LV",2006,53,17.472668835184,15.1865639827118,NA,NA
"5411","LV",2006,54,18.1902599650763,16.1810733041484,NA,NA
"5511","LV",2006,55,18.8517821460897,17.5739453879255,NA,NA
"5611","LV",2006,56,19.7298960060427,18.8335894047788,NA,NA
"5711","LV",2006,57,20.3296624679637,19.9450696656247,NA,NA
"5811","LV",2006,58,20.983386958077,20.9611049451554,NA,NA
"5911","LV",2006,59,21.7295100686099,21.995229898555,NA,NA
"6011","LV",2006,60,22.5609779134576,22.8162992979661,NA,NA
"6111","LV",2006,61,22.9862701228188,23.7381109335269,NA,NA
"6211","LV",2006,62,23.5351613500286,24.6936420494051,NA,NA
"6311","LV",2006,63,24.2687078959486,25.3588344720001,NA,NA
"6411","LV",2006,64,25.0143804160109,26.1803657573849,NA,NA
"6511","LV",2006,65,25.4874413329863,27.0156604915847,NA,NA
"6611","LV",2006,66,26.9311468110046,27.8259010492762,NA,NA
"6711","LV",2006,67,27.9743101472293,28.4327288951116,NA,NA
"6811","LV",2006,68,28.965836933791,29.2020204751716,NA,NA
"6911","LV",2006,69,29.8929771966209,29.6125520769881,NA,NA
"7011","LV",2006,70,30.7702333134196,30.526983208171,NA,NA
"7111","LV",2006,71,31.4550329154159,31.1099641485952,NA,NA
"7211","LV",2006,72,32.1218225542345,31.7317463280327,NA,NA
"7311","LV",2006,73,33.0421901517732,32.9014621046294,NA,NA
"7411","LV",2006,74,33.7001513993992,33.726086781281,NA,NA
"7511","LV",2006,75,34.5455782223635,34.6927723655844,NA,NA
"7611","LV",2006,76,35.2821826957189,35.5535862093893,NA,NA
"7711","LV",2006,77,35.8301834875373,36.3025610082171,NA,NA
"7811","LV",2006,78,36.5965816940338,37.0811562871281,NA,NA
"7911","LV",2006,79,37.4952026160588,37.7495129725679,NA,NA
"8011","LV",2006,80,38.1300929716448,38.5412170928299,NA,NA
"3012","LV",2007,30,3.61342024299031,4.54266546662774,4.23977174605926,5.29664529625756
"3112","LV",2007,31,4.04023244542633,4.70468625987929,4.8761414537444,5.47848946937966
"3212","LV",2007,32,4.29147172863081,4.82918934055799,5.02464843451802,5.55858120562552
"3312","LV",2007,33,4.6767524808524,4.96555008624705,5.25177374726323,5.74222132115215
"3412","LV",2007,34,4.96977057759322,5.33487047350679,5.56387619132262,6.26166872892027
"3512","LV",2007,35,5.38956743088779,5.5729215755077,5.99222630181265,6.45938668188571
"3612","LV",2007,36,5.70657581587578,5.75071318132337,6.29482659038543,6.66967214929019
"3712","LV",2007,37,5.98992911385812,6.20161236671997,6.6801262615112,6.85763682064861
"3812","LV",2007,38,6.55232964851165,6.52628874396433,7.34995750257344,7.21234395980929
"3912","LV",2007,39,6.97103207797688,6.81580353445565,7.70877427159964,7.58057732767672
"4012","LV",2007,40,7.79486017933839,7.31572289372999,8.48904191849876,8.13580059317013
"4112","LV",2007,41,8.16172866941146,7.64966167506798,8.91284465657524,8.61958938938927
"4212","LV",2007,42,8.50606547267361,8.21750705315266,9.28342436643861,9.24174741282788
"4312","LV",2007,43,8.93377330824734,8.74306668775089,9.72428928189242,9.72898935292263
"4412","LV",2007,44,9.63765243478608,9.72503463746546,10.5035176886819,10.7576150055717
"4512","LV",2007,45,10.2083361767218,10.3850243800825,11.2086581917931,11.3977693497825
"4612","LV",2007,46,11.0942276523238,10.8479233667037,12.0549862020929,11.9005362916965
"4712","LV",2007,47,11.8001510412514,11.3620349734793,12.6900188267242,12.3824628285462
"4812","LV",2007,48,12.6557109983922,11.9907073287673,13.7633068295434,13.0873632031227
"4912","LV",2007,49,13.4756779589739,12.9293449755674,14.7394828151943,14.115919479974
"5012","LV",2007,50,14.2729732733085,13.6137329569222,15.5580495233356,14.8531845995119
"5112","LV",2007,51,14.7873357880175,14.8128348128899,16.1017306935131,15.9914986590581
"5212","LV",2007,52,15.3792959480777,15.8368154572807,16.7424896057085,17.0214307283134
"5312","LV",2007,53,16.0463594172812,16.739643472434,17.5067090499001,18.1037534794484
"5412","LV",2007,54,16.7989763857478,17.9116908973184,18.1237640042927,19.4074082000977
"5512","LV",2007,55,17.3186984023544,19.0114378359859,18.7347004050648,20.5466595431269
"5612","LV",2007,56,17.8291368615301,19.8206723994976,19.2528928426532,21.3581385175333
"5712","LV",2007,57,18.4360673554742,20.725924854799,19.921060528035,22.293332717029
"5812","LV",2007,58,19.1711925762156,21.3606925327784,20.6958905828151,23.1018578327171
"5912","LV",2007,59,20.2387332754264,21.8681589365724,21.6601411441916,23.6435564451225
"6012","LV",2007,60,21.2432382780706,22.8378334015697,22.599319877262,24.5751123465818
"6112","LV",2007,61,21.7585424952072,23.4806078623796,23.199660730478,25.2387935483757
"6212","LV",2007,62,22.3799284274704,24.0848178322909,23.7667701211894,25.9634108360114
"6312","LV",2007,63,23.1514565817652,24.7770361082185,24.5803818528027,26.5724729061676
"6412","LV",2007,64,24.3267938669545,25.6599675708177,25.6780895632008,27.4758167327052
"6512","LV",2007,65,25.8853696525856,26.6424281655819,27.0823221368919,28.3905397455564
"6612","LV",2007,66,26.7258352243574,27.6348732800013,27.8374664176474,29.3860470667707
"6712","LV",2007,67,27.5765658829101,28.2913333700122,28.8546560021103,30.0882941976597
"6812","LV",2007,68,28.3769915593874,28.8995499275939,29.6282471784148,30.6690385281083
"6912","LV",2007,69,29.6919277849639,29.7813251644116,30.9581935862924,31.592211454131
"7012","LV",2007,70,30.321206733547,30.6804752019983,31.7018661128709,32.4555009201974
"7112","LV",2007,71,31.0312770634887,31.5545041958043,32.7137071975678,33.2519636790416
"7212","LV",2007,72,31.9410983778951,32.5817852189455,33.7609089614485,34.1158811358103
"7312","LV",2007,73,32.9875050297155,33.3684156332911,34.6918484389938,34.8787969285713
"7412","LV",2007,74,33.7649853189556,34.1811999817891,35.4615107244928,35.8606834638129
"7512","LV",2007,75,34.4337187295071,34.9342623937639,36.3657067304212,36.613094016238
"7612","LV",2007,76,34.973120415008,35.7326189824021,36.7782616662841,37.4624122573922
"7712","LV",2007,77,35.7520855576895,36.350197607296,37.4218032689684,37.9798559211483
"7812","LV",2007,78,36.7278420078492,37.0649695557245,38.3889660750381,38.9698489332404
"7912","LV",2007,79,37.4326717770807,37.6334171554442,39.0081044077534,39.6171428598478
"8012","LV",2007,80,37.9478808843677,38.3955785727377,39.4664800322754,40.4426088888041
"3013","LV",2008,30,4.42129676963771,4.23292169615692,5.06649546969992,5.06659544377464
"3113","LV",2008,31,4.67856680141577,4.54109233958281,5.38838434118008,5.41930328062808
"3213","LV",2008,32,5.3375140679139,4.9725201537357,6.0583700504199,5.78853475658302
"3313","LV",2008,33,5.58652978796866,5.36041892394123,6.36756616868321,6.28056702116861
"3413","LV",2008,34,6.09737792471908,5.5912881937705,6.84903865733732,6.53986644601901
"3513","LV",2008,35,6.70210521948988,5.95838349084863,7.54109460463939,6.96957515607212
"3613","LV",2008,36,7.36197381766378,6.61530495490659,8.24527746048453,7.59215648608997
"3713","LV",2008,37,8.04292688994759,7.07144221400515,9.01039135262013,8.14962566771757
